year,perwt,countyfip,edu-three-cat,county
2013,148,06087,Bachelor's degree,Santa Cruz
2013,123,06085,Advanced degree,Santa Clara
2013,87,06085,Advanced degree,Santa Clara
2013,130,06037,Bachelor's degree,Los Angeles
2013,149,06037,Bachelor's degree,Los Angeles
2013,93,06013,Advanced degree,Contra Costa
2013,81,06013,High school or less,Contra Costa
2013,75,06037,High school or less,Los Angeles
2013,63,06085,Bachelor's degree,Santa Clara
2013,60,06085,Bachelor's degree,Santa Clara
2013,116,06001,Advanced degree,Alameda
2013,113,06001,Advanced degree,Alameda
2013,73,06047,Bachelor's degree,Merced
2013,82,06047,High school or less,Merced
2013,76,06037,High school or less,Los Angeles
2013,168,06085,Bachelor's degree,Santa Clara
2013,117,06037,High school or less,Los Angeles
2013,116,06037,High school or less,Los Angeles
2013,280,06037,,Los Angeles
2013,98,06037,,Los Angeles
2013,39,06037,Bachelor's degree,Los Angeles
2013,42,06017,,El Dorado
2013,40,06065,High school or less,Riverside
2013,54,06013,Advanced degree,Contra Costa
2013,120,06073,Advanced degree,San Diego
2013,122,06073,Advanced degree,San Diego
2013,143,06037,High school or less,Los Angeles
2013,123,06037,High school or less,Los Angeles
2013,97,06019,High school or less,Fresno
2013,34,06029,High school or less,Kern
2013,42,06029,High school or less,Kern
2013,51,06037,Bachelor's degree,Los Angeles
2013,188,06019,Advanced degree,Fresno
2013,53,06059,High school or less,Orange
2013,57,06059,High school or less,Orange
2013,64,06037,Bachelor's degree,Los Angeles
2013,68,06037,Bachelor's degree,Los Angeles
2013,68,06001,High school or less,Alameda
2013,31,06085,High school or less,Santa Clara
2013,169,06037,Bachelor's degree,Los Angeles
2013,210,06037,Bachelor's degree,Los Angeles
2013,51,06081,High school or less,San Mateo
2013,56,06037,High school or less,Los Angeles
2013,99,06013,High school or less,Contra Costa
2013,39,06037,,Los Angeles
2013,242,06085,High school or less,Santa Clara
2013,27,06025,High school or less,Imperial
2013,452,06059,High school or less,Orange
2013,46,06037,High school or less,Los Angeles
2013,44,06067,Advanced degree,Sacramento
2013,106,06073,Bachelor's degree,San Diego
2013,101,06073,Advanced degree,San Diego
2013,38,06075,,San Francisco
2013,36,06037,High school or less,Los Angeles
2013,71,06013,Bachelor's degree,Contra Costa
2013,97,06001,Bachelor's degree,Alameda
2013,123,06037,Bachelor's degree,Los Angeles
2013,147,06075,Bachelor's degree,San Francisco
2013,131,06037,High school or less,Los Angeles
2013,51,06067,Bachelor's degree,Sacramento
2013,46,06001,,Alameda
2013,92,06037,,Los Angeles
2013,140,06037,,Los Angeles
2013,56,06037,Advanced degree,Los Angeles
2013,58,06037,High school or less,Los Angeles
2013,129,06037,Bachelor's degree,Los Angeles
2013,136,06073,High school or less,San Diego
2013,134,06067,High school or less,Sacramento
2013,68,06037,,Los Angeles
2013,50,06085,Bachelor's degree,Santa Clara
2013,52,06085,Advanced degree,Santa Clara
2013,280,06073,High school or less,San Diego
2013,299,06073,High school or less,San Diego
2013,79,06075,Bachelor's degree,San Francisco
2013,165,06019,High school or less,Fresno
2013,176,06037,,Los Angeles
2013,159,06037,High school or less,Los Angeles
2013,39,06037,High school or less,Los Angeles
2013,130,06037,Bachelor's degree,Los Angeles
2013,74,06073,High school or less,San Diego
2013,114,06037,,Los Angeles
2013,61,06059,Bachelor's degree,Orange
2013,88,06081,Bachelor's degree,San Mateo
2013,62,06081,Advanced degree,San Mateo
2013,77,06037,High school or less,Los Angeles
2013,43,06079,Advanced degree,San Luis Obispo
2013,115,06001,Bachelor's degree,Alameda
2013,113,06001,Advanced degree,Alameda
2013,240,06037,Bachelor's degree,Los Angeles
2013,43,06013,Bachelor's degree,Contra Costa
2013,63,06013,Bachelor's degree,Contra Costa
2013,101,06085,Bachelor's degree,Santa Clara
2013,64,06085,Bachelor's degree,Santa Clara
2013,64,06085,Bachelor's degree,Santa Clara
2013,105,06037,Bachelor's degree,Los Angeles
2013,311,06037,Bachelor's degree,Los Angeles
2013,322,06037,Bachelor's degree,Los Angeles
2013,146,06037,High school or less,Los Angeles
2013,99,06059,High school or less,Orange
2013,49,06047,Advanced degree,Merced
2013,152,06083,Bachelor's degree,Santa Barbara
2013,144,06083,Bachelor's degree,Santa Barbara
2013,108,06075,Bachelor's degree,San Francisco
2013,62,06037,Advanced degree,Los Angeles
2013,62,06037,Bachelor's degree,Los Angeles
2013,98,06037,Advanced degree,Los Angeles
2013,99,06037,Advanced degree,Los Angeles
2013,123,06037,High school or less,Los Angeles
2013,60,06037,Bachelor's degree,Los Angeles
2013,29,06037,,Los Angeles
2013,125,06075,Advanced degree,San Francisco
2013,118,06075,Advanced degree,San Francisco
2013,91,06001,Advanced degree,Alameda
2013,93,06001,Advanced degree,Alameda
2013,43,06013,High school or less,Contra Costa
2013,71,06037,High school or less,Los Angeles
2013,290,06000,Advanced degree,
2013,254,06037,Bachelor's degree,Los Angeles
2013,144,06059,Bachelor's degree,Orange
2013,135,06059,,Orange
2013,222,06037,High school or less,Los Angeles
2013,210,06107,,Tulare
2013,156,06037,High school or less,Los Angeles
2013,59,06037,Advanced degree,Los Angeles
2013,51,06037,High school or less,Los Angeles
2013,128,06041,,Marin
2013,41,06037,Bachelor's degree,Los Angeles
2013,67,06089,Bachelor's degree,Shasta
2013,52,06037,High school or less,Los Angeles
2013,279,06037,Advanced degree,Los Angeles
2013,161,06065,Bachelor's degree,Riverside
2013,118,06065,,Riverside
2013,122,06059,High school or less,Orange
2013,106,06075,,San Francisco
2013,59,06037,High school or less,Los Angeles
2013,146,06037,High school or less,Los Angeles
2013,130,06085,Advanced degree,Santa Clara
2013,134,06085,Advanced degree,Santa Clara
2013,163,06073,,San Diego
2013,77,06000,Advanced degree,
2013,185,06001,High school or less,Alameda
2013,198,06075,Bachelor's degree,San Francisco
2013,56,06013,,Contra Costa
2013,343,06059,Bachelor's degree,Orange
2013,84,06073,High school or less,San Diego
2013,62,06073,,San Diego
2013,185,06037,,Los Angeles
2013,70,06111,High school or less,Ventura
2013,64,06067,High school or less,Sacramento
2013,42,06037,Advanced degree,Los Angeles
2013,190,06071,Advanced degree,San Bernardino
2013,130,06111,Bachelor's degree,Ventura
2013,142,06037,,Los Angeles
2013,229,06037,,Los Angeles
2013,44,06025,,Imperial
2013,201,06085,Bachelor's degree,Santa Clara
2013,52,06037,Bachelor's degree,Los Angeles
2013,43,06111,Advanced degree,Ventura
2013,67,06085,,Santa Clara
2013,54,06085,,Santa Clara
2013,46,06073,,San Diego
2013,53,06073,High school or less,San Diego
2013,81,06075,,San Francisco
2013,69,06037,Advanced degree,Los Angeles
2013,50,06059,Bachelor's degree,Orange
2013,59,06059,Bachelor's degree,Orange
2013,115,06075,Bachelor's degree,San Francisco
2013,55,06095,High school or less,Solano
2013,69,06037,,Los Angeles
2013,142,06037,High school or less,Los Angeles
2013,142,06037,High school or less,Los Angeles
2013,49,06037,,Los Angeles
2013,76,06085,Bachelor's degree,Santa Clara
2013,347,06085,High school or less,Santa Clara
2013,348,06085,,Santa Clara
2013,70,06075,Advanced degree,San Francisco
2013,76,06075,Advanced degree,San Francisco
2013,174,06023,High school or less,Humboldt
2013,79,06081,Bachelor's degree,San Mateo
2013,91,06081,Advanced degree,San Mateo
2013,367,06013,High school or less,Contra Costa
2013,62,06001,Bachelor's degree,Alameda
2013,63,06001,Bachelor's degree,Alameda
2013,50,06037,High school or less,Los Angeles
2013,49,06037,High school or less,Los Angeles
2013,25,06037,Bachelor's degree,Los Angeles
2013,35,06059,High school or less,Orange
2013,40,06047,High school or less,Merced
2013,64,06019,Bachelor's degree,Fresno
2013,71,06067,Advanced degree,Sacramento
2013,65,06013,Advanced degree,Contra Costa
2013,123,06037,High school or less,Los Angeles
2013,74,06037,,Los Angeles
2013,96,06013,,Contra Costa
2013,39,06059,Bachelor's degree,Orange
2013,34,06059,High school or less,Orange
2013,96,06037,Bachelor's degree,Los Angeles
2013,103,06037,High school or less,Los Angeles
2013,60,06079,High school or less,San Luis Obispo
2013,79,06077,,San Joaquin
2013,150,06077,,San Joaquin
2013,82,06019,High school or less,Fresno
2013,54,06085,Bachelor's degree,Santa Clara
2013,47,06085,Bachelor's degree,Santa Clara
2013,80,06037,High school or less,Los Angeles
2013,75,06037,High school or less,Los Angeles
2013,82,06075,Bachelor's degree,San Francisco
2013,187,06099,Bachelor's degree,Stanislaus
2013,105,06037,High school or less,Los Angeles
2013,124,06037,High school or less,Los Angeles
2013,154,06085,Bachelor's degree,Santa Clara
2013,125,06073,Advanced degree,San Diego
2013,109,06073,High school or less,San Diego
2013,58,06037,High school or less,Los Angeles
2013,61,06065,,Riverside
2013,61,06037,Bachelor's degree,Los Angeles
2013,66,06037,High school or less,Los Angeles
2013,247,06037,,Los Angeles
2013,132,06037,,Los Angeles
2013,103,06059,Advanced degree,Orange
2013,80,06000,High school or less,
2013,113,06081,Bachelor's degree,San Mateo
2013,94,06085,Advanced degree,Santa Clara
2013,62,06037,Advanced degree,Los Angeles
2013,61,06037,Advanced degree,Los Angeles
2013,34,06085,,Santa Clara
2013,78,06001,,Alameda
2013,258,06013,,Contra Costa
2013,581,06013,,Contra Costa
2013,318,06037,,Los Angeles
2013,313,06037,,Los Angeles
2013,59,06001,Bachelor's degree,Alameda
2013,49,06001,Advanced degree,Alameda
2013,74,06001,Bachelor's degree,Alameda
2013,122,06085,,Santa Clara
2013,95,06073,High school or less,San Diego
2013,356,06073,High school or less,San Diego
2013,151,06067,High school or less,Sacramento
2013,65,06075,Bachelor's degree,San Francisco
2013,68,06075,Bachelor's degree,San Francisco
2013,157,06037,High school or less,Los Angeles
2013,141,06073,High school or less,San Diego
2013,118,06073,High school or less,San Diego
2013,48,06037,Bachelor's degree,Los Angeles
2013,167,06037,High school or less,Los Angeles
2013,121,06081,Advanced degree,San Mateo
2013,197,06055,High school or less,Napa
2013,54,06085,Advanced degree,Santa Clara
2013,51,06037,Bachelor's degree,Los Angeles
2013,60,06111,Bachelor's degree,Ventura
2013,93,06085,High school or less,Santa Clara
2013,139,06085,,Santa Clara
2013,98,06037,Bachelor's degree,Los Angeles
2013,11,06059,High school or less,Orange
2013,77,06059,Bachelor's degree,Orange
2013,290,06085,Advanced degree,Santa Clara
2013,369,06085,Advanced degree,Santa Clara
2013,85,06000,High school or less,
2013,89,06085,,Santa Clara
2013,175,06037,High school or less,Los Angeles
2013,37,06113,Advanced degree,Yolo
2013,67,06037,Bachelor's degree,Los Angeles
2013,64,06085,Bachelor's degree,Santa Clara
2013,36,06037,High school or less,Los Angeles
2013,29,06037,High school or less,Los Angeles
2013,138,06111,Bachelor's degree,Ventura
2013,43,06037,Bachelor's degree,Los Angeles
2013,45,06081,Bachelor's degree,San Mateo
2013,93,06037,Advanced degree,Los Angeles
2013,107,06037,,Los Angeles
2013,169,06075,Bachelor's degree,San Francisco
2013,206,06075,Bachelor's degree,San Francisco
2013,187,06075,Bachelor's degree,San Francisco
2013,117,06073,Bachelor's degree,San Diego
2013,134,06037,Bachelor's degree,Los Angeles
2013,336,06067,Bachelor's degree,Sacramento
2013,101,06037,High school or less,Los Angeles
2013,177,06013,High school or less,Contra Costa
2013,249,06013,High school or less,Contra Costa
2013,44,06037,,Los Angeles
2013,73,06059,Bachelor's degree,Orange
2013,126,06013,High school or less,Contra Costa
2013,133,06013,High school or less,Contra Costa
2013,223,06111,High school or less,Ventura
2013,241,06001,Bachelor's degree,Alameda
2013,62,06037,Advanced degree,Los Angeles
2013,238,06095,Bachelor's degree,Solano
2013,51,06073,Advanced degree,San Diego
2013,95,06037,Bachelor's degree,Los Angeles
2013,112,06111,Bachelor's degree,Ventura
2013,86,06111,Bachelor's degree,Ventura
2013,219,06037,Bachelor's degree,Los Angeles
2013,25,06067,High school or less,Sacramento
2013,63,06059,High school or less,Orange
2013,66,06073,,San Diego
2013,56,06073,High school or less,San Diego
2013,77,06071,High school or less,San Bernardino
2013,156,06037,High school or less,Los Angeles
2013,6,06037,Advanced degree,Los Angeles
2013,128,06073,Advanced degree,San Diego
2013,22,06065,Advanced degree,Riverside
2013,61,06071,High school or less,San Bernardino
2013,117,06085,Advanced degree,Santa Clara
2013,96,06085,Bachelor's degree,Santa Clara
2013,51,06085,High school or less,Santa Clara
2013,75,06037,Advanced degree,Los Angeles
2013,80,06037,,Los Angeles
2013,40,06000,Bachelor's degree,
2013,24,06065,,Riverside
2013,171,06025,High school or less,Imperial
2013,165,06037,High school or less,Los Angeles
2013,208,06019,Bachelor's degree,Fresno
2013,248,06019,,Fresno
2013,84,06083,Advanced degree,Santa Barbara
2013,43,06087,Advanced degree,Santa Cruz
2013,70,06067,High school or less,Sacramento
2013,70,06067,High school or less,Sacramento
2013,136,06073,High school or less,San Diego
2013,58,06037,High school or less,Los Angeles
2013,70,06001,,Alameda
2013,170,06037,Bachelor's degree,Los Angeles
2013,70,06085,,Santa Clara
2013,122,06111,Bachelor's degree,Ventura
2013,198,06001,High school or less,Alameda
2013,474,06075,Advanced degree,San Francisco
2013,83,06001,Advanced degree,Alameda
2013,92,06001,Advanced degree,Alameda
2013,160,06037,Bachelor's degree,Los Angeles
2013,50,06073,Bachelor's degree,San Diego
2013,64,06037,Bachelor's degree,Los Angeles
2013,153,06029,,Kern
2013,126,06001,Bachelor's degree,Alameda
2013,140,06001,Bachelor's degree,Alameda
2013,55,06073,,San Diego
2013,62,06037,Advanced degree,Los Angeles
2013,138,06013,Advanced degree,Contra Costa
2013,69,06001,Advanced degree,Alameda
2013,94,06001,Advanced degree,Alameda
2013,66,06067,High school or less,Sacramento
2013,73,06075,Advanced degree,San Francisco
2013,266,06037,Bachelor's degree,Los Angeles
2013,133,06067,,Sacramento
2013,126,06067,High school or less,Sacramento
2013,135,06013,High school or less,Contra Costa
2013,91,06037,High school or less,Los Angeles
2013,42,06019,,Fresno
2013,66,06081,High school or less,San Mateo
2013,172,06037,Bachelor's degree,Los Angeles
2013,148,06037,High school or less,Los Angeles
2013,119,06037,High school or less,Los Angeles
2013,187,06019,High school or less,Fresno
2013,217,06019,High school or less,Fresno
2013,288,06111,,Ventura
2013,321,06037,,Los Angeles
2013,175,06037,High school or less,Los Angeles
2013,178,06037,High school or less,Los Angeles
2013,86,06083,,Santa Barbara
2013,75,06013,Bachelor's degree,Contra Costa
2013,71,06085,Advanced degree,Santa Clara
2013,66,06085,Advanced degree,Santa Clara
2013,59,06077,High school or less,San Joaquin
2013,170,06075,,San Francisco
2013,118,06037,Bachelor's degree,Los Angeles
2013,100,06073,Advanced degree,San Diego
2013,305,06037,,Los Angeles
2013,304,06037,Advanced degree,Los Angeles
2013,75,06065,High school or less,Riverside
2013,140,06037,Bachelor's degree,Los Angeles
2013,142,06037,Advanced degree,Los Angeles
2013,96,06073,High school or less,San Diego
2013,95,06059,High school or less,Orange
2013,44,06073,High school or less,San Diego
2013,163,06065,High school or less,Riverside
2013,45,06001,High school or less,Alameda
2013,40,06081,Advanced degree,San Mateo
2013,76,06073,,San Diego
2013,83,06081,Bachelor's degree,San Mateo
2013,129,06000,High school or less,
2013,69,06001,Advanced degree,Alameda
2013,53,06037,High school or less,Los Angeles
2013,20,06113,Advanced degree,Yolo
2013,52,06037,High school or less,Los Angeles
2013,59,06037,High school or less,Los Angeles
2013,53,06037,Bachelor's degree,Los Angeles
2013,55,06037,Bachelor's degree,Los Angeles
2013,166,06029,Bachelor's degree,Kern
2013,60,06059,High school or less,Orange
2013,206,06073,,San Diego
2013,54,06037,,Los Angeles
2013,108,06037,Bachelor's degree,Los Angeles
2013,87,06037,Bachelor's degree,Los Angeles
2013,73,06097,Bachelor's degree,Sonoma
2013,217,06001,High school or less,Alameda
2013,214,06001,High school or less,Alameda
2013,57,06071,Bachelor's degree,San Bernardino
2013,58,06107,High school or less,Tulare
2013,7,06001,Bachelor's degree,Alameda
2013,218,06059,High school or less,Orange
2013,242,06085,High school or less,Santa Clara
2013,84,06013,High school or less,Contra Costa
2013,64,06013,High school or less,Contra Costa
2013,110,06081,Advanced degree,San Mateo
2013,300,06037,Advanced degree,Los Angeles
2013,219,06075,,San Francisco
2013,52,06037,High school or less,Los Angeles
2013,76,06037,High school or less,Los Angeles
2013,97,06081,High school or less,San Mateo
2013,145,06107,Bachelor's degree,Tulare
2013,117,06037,,Los Angeles
2013,149,06059,High school or less,Orange
